,Open,High,Low,Close,Volume,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,EBITDA,EBIT,Net Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Net Income Including Noncontrolling Interests,Net Income Common Stockholders,Net Income Continuous Operations,Total Revenue,Operating Revenue,Gross Profit,Operating Income,Total Expenses,Operating Expense,Reconciled Cost Of Revenue,Cost Of Revenue,Diluted EPS,Basic EPS,Interest Expense,Interest Income,Tax Provision,Treasury Shares Number,Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Retained Earnings,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Long Term Debt,Current Liabilities,Total Assets,Total Non Current Assets,Net PPE,Accumulated Depreciation,Gross PPE,Current Assets,Inventory,Accounts Receivable,Cash And Cash Equivalents,Cash Equivalents,Free Cash Flow,Repurchase Of Capital Stock,Repayment Of Debt,Issuance Of Debt,Capital Expenditure,Cash Dividends Paid,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Change In Working Capital,Stock Based Compensation,Depreciation And Amortization,Deferred Tax,Net Income From Continuing Operations,marketCap,beta,trailingPE,forwardPE,dividendYield,priceToBook,priceToSalesTrailing12Months,revenueGrowth,earningsGrowth,52WeekChange,SandP52WeekChange,returnOnAssets,returnOnEquity,grossMargins,operatingMargins,ebitdaMargins,currentRatio,debtToEquity,sharesOutstanding,sharesShort,shortRatio,priceHint,currentPrice,targetMeanPrice,recommendationMean,numberOfAnalystOpinions,totalCash,totalDebt,quickRatio,totalRevenue,revenuePerShare,freeCashflow,operatingCashflow,trailingPegRatio
2023-10-15,9.4399995803833,9.920000076293945,9.13599967956543,9.4399995803833,45281.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-10-16,9.600000381469727,9.600000381469727,8.479999542236328,8.800000190734863,50675.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-10-17,8.0,9.279999732971191,7.616000175476074,9.055999755859375,91419.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-10-18,9.119999885559082,9.887999534606934,8.319999694824219,8.319999694824219,42394.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-10-19,9.071999549865723,9.071999549865723,7.711999893188477,7.760000228881836,43644.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-10-20,7.952000141143799,8.800000190734863,7.760000228881836,8.479999542236328,32056.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-10-21,7.952000141143799,8.800000190734863,7.760000228881836,8.479999542236328,32056.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-10-22,7.952000141143799,8.800000190734863,7.760000228881836,8.479999542236328,32056.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-10-23,8.815999984741211,8.815999984741211,7.791999816894531,7.808000087738037,38238.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-10-24,8.031999588012695,8.192000389099121,7.679999828338623,7.9679999351501465,19581.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-10-25,7.9679999351501465,8.479999542236328,7.679999828338623,7.696000099182129,18763.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-10-26,7.9039998054504395,8.15999984741211,7.679999828338623,7.935999870300293,15294.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-10-27,8.04800033569336,8.15999984741211,7.199999809265137,7.216000080108643,29581.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-10-28,8.04800033569336,8.15999984741211,7.199999809265137,7.216000080108643,29581.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-10-29,8.04800033569336,8.15999984741211,7.199999809265137,7.216000080108643,29581.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-10-30,7.74399995803833,7.952000141143799,6.736000061035156,7.039999961853027,26206.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-10-31,6.880000114440918,7.184000015258789,6.880000114440918,7.184000015258789,17569.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-11-01,7.263999938964844,7.343999862670898,6.880000114440918,6.9120001792907715,10369.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-11-02,7.199999809265137,7.535999774932861,6.960000038146973,7.535999774932861,21694.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-11-03,7.616000175476074,8.479999542236328,7.519999980926514,8.079999923706055,66094.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
2023-11-04,7.616000175476074,8.479999542236328,7.519999980926514,8.079999923706055,66094.0,-517020.0,0.21,-30424000.0,-32886000.0,-36477000.0,-59801000.0,-34608020.0,-59801000.0,-59801000.0,-59801000.0,-36553000.0,40501000.0,40501000.0,1847000.0,-33962000.0,74463000.0,35809000.0,38654000.0,38654000.0,-74.4,-74.4,55000.0,313000.0,21000.0,0.0,896825.0,896825.0,889000.0,1652000.0,88763000.0,96664000.0,31587000.0,88763000.0,95975000.0,95975000.0,95975000.0,95975000.0,-237814000.0,0.0,18676000.0,5658000.0,3001000.0,13018000.0,114651000.0,70046000.0,4635000.0,-3734000.0,8369000.0,44605000.0,7270000.0,1363000.0,2205000.0,0.0,-56143000.0,0.0,-3822000.0,2162000.0,-4429000.0,0.0,-51714000.0,22578000.0,30820000.0,-11570000.0,5489000.0,3591000.0,-434000.0,-59801000.0,3365907.0,1.393,0.0,-0.0068348623,0.0,0.0,0.17503417,-0.013,0.0,-0.9851058,0.38860226,-0.22647,-1.05568,-0.43219003,-0.25757998,-1.40816,0.839,0.0,31436000.0,651275.0,0.21,4.0,0.1043,720.0,3.0,1.0,1279000.0,10239000.0,0.466,19230000.0,5.468,-11370500.0,-24625000.0,0.0
