,Open,High,Low,Close,Volume,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,EBITDA,EBIT,Net Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Net Income Including Noncontrolling Interests,Net Income Common Stockholders,Net Income Continuous Operations,Total Revenue,Operating Revenue,Gross Profit,Operating Income,Total Expenses,Operating Expense,Reconciled Cost Of Revenue,Cost Of Revenue,Diluted EPS,Basic EPS,Interest Expense,Interest Income,Tax Provision,Treasury Shares Number,Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Retained Earnings,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Long Term Debt,Current Liabilities,Total Assets,Total Non Current Assets,Net PPE,Accumulated Depreciation,Gross PPE,Current Assets,Inventory,Accounts Receivable,Cash And Cash Equivalents,Cash Equivalents,Free Cash Flow,Repurchase Of Capital Stock,Repayment Of Debt,Issuance Of Debt,Capital Expenditure,Cash Dividends Paid,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Change In Working Capital,Stock Based Compensation,Depreciation And Amortization,Deferred Tax,Net Income From Continuing Operations,marketCap,beta,trailingPE,forwardPE,dividendYield,priceToBook,priceToSalesTrailing12Months,revenueGrowth,earningsGrowth,52WeekChange,SandP52WeekChange,returnOnAssets,returnOnEquity,grossMargins,operatingMargins,ebitdaMargins,currentRatio,debtToEquity,sharesOutstanding,sharesShort,shortRatio,priceHint,currentPrice,targetMeanPrice,recommendationMean,numberOfAnalystOpinions,totalCash,totalDebt,quickRatio,totalRevenue,revenuePerShare,freeCashflow,operatingCashflow,trailingPegRatio
2016-01-11,30.36317297774909,30.686463382652676,30.162208491828952,30.529186248779297,18726600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469583560704.0,1.008,43.562954,23.700686,0.0095999995,43.41786,8.725886,0.069,0.198,0.51746094,0.32295227,0.072909996,1.55578,0.71310997,0.30517998,0.40515,0.72,749.978,2771059968.0,18776290.0,2.09,2.0,169.4599,177.89,2.2,27.0,10910999552.0,84514996224.0,0.591,53815001088.0,19.553,10339500032.0,19125999616.0,2.0205
2016-01-12,30.86122558317113,31.06219013068843,30.5728863047793,30.9049129486084,18457300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469583560704.0,1.008,43.562954,23.700686,0.0095999995,43.41786,8.725886,0.069,0.198,0.51746094,0.32295227,0.072909996,1.55578,0.71310997,0.30517998,0.40515,0.72,749.978,2771059968.0,18776290.0,2.09,2.0,169.4599,177.89,2.2,27.0,10910999552.0,84514996224.0,0.591,53815001088.0,19.553,10339500032.0,19125999616.0,2.0205
2016-01-13,30.747619093992736,30.931111262344512,29.59425593955838,29.777748107910156,28322900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469583560704.0,1.008,43.562954,23.700686,0.0095999995,43.41786,8.725886,0.069,0.198,0.51746094,0.32295227,0.072909996,1.55578,0.71310997,0.30517998,0.40515,0.72,749.978,2771059968.0,18776290.0,2.09,2.0,169.4599,177.89,2.2,27.0,10910999552.0,84514996224.0,0.591,53815001088.0,19.553,10339500032.0,19125999616.0,2.0205
2016-01-14,29.873862713300838,30.66024829697454,29.716585596566095,30.398120880126953,19523600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469583560704.0,1.008,43.562954,23.700686,0.0095999995,43.41786,8.725886,0.069,0.198,0.51746094,0.32295227,0.072909996,1.55578,0.71310997,0.30517998,0.40515,0.72,749.978,2771059968.0,18776290.0,2.09,2.0,169.4599,177.89,2.2,27.0,10910999552.0,84514996224.0,0.591,53815001088.0,19.553,10339500032.0,19125999616.0,2.0205
2016-01-15,29.533091576043688,30.15346046521357,29.410765691771356,29.812694549560547,25425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469583560704.0,1.008,43.562954,23.700686,0.0095999995,43.41786,8.725886,0.069,0.198,0.51746094,0.32295227,0.072909996,1.55578,0.71310997,0.30517998,0.40515,0.72,749.978,2771059968.0,18776290.0,2.09,2.0,169.4599,177.89,2.2,27.0,10910999552.0,84514996224.0,0.591,53815001088.0,19.553,10339500032.0,19125999616.0,2.0205
2016-01-16,29.533091576043688,30.15346046521357,29.410765691771356,29.812694549560547,25425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469583560704.0,1.008,43.562954,23.700686,0.0095999995,43.41786,8.725886,0.069,0.198,0.51746094,0.32295227,0.072909996,1.55578,0.71310997,0.30517998,0.40515,0.72,749.978,2771059968.0,18776290.0,2.09,2.0,169.4599,177.89,2.2,27.0,10910999552.0,84514996224.0,0.591,53815001088.0,19.553,10339500032.0,19125999616.0,2.0205
2016-01-17,29.533091576043688,30.15346046521357,29.410765691771356,29.812694549560547,25425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469583560704.0,1.008,43.562954,23.700686,0.0095999995,43.41786,8.725886,0.069,0.198,0.51746094,0.32295227,0.072909996,1.55578,0.71310997,0.30517998,0.40515,0.72,749.978,2771059968.0,18776290.0,2.09,2.0,169.4599,177.89,2.2,27.0,10910999552.0,84514996224.0,0.591,53815001088.0,19.553,10339500032.0,19125999616.0,2.0205
2016-01-18,29.533091576043688,30.15346046521357,29.410765691771356,29.812694549560547,25425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469583560704.0,1.008,43.562954,23.700686,0.0095999995,43.41786,8.725886,0.069,0.198,0.51746094,0.32295227,0.072909996,1.55578,0.71310997,0.30517998,0.40515,0.72,749.978,2771059968.0,18776290.0,2.09,2.0,169.4599,177.89,2.2,27.0,10910999552.0,84514996224.0,0.591,53815001088.0,19.553,10339500032.0,19125999616.0,2.0205
2016-01-19,30.17967939154967,30.36316824140244,29.91755198702703,30.18841552734375,21423100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469583560704.0,1.008,43.562954,23.700686,0.0095999995,43.41786,8.725886,0.069,0.198,0.51746094,0.32295227,0.072909996,1.55578,0.71310997,0.30517998,0.40515,0.72,749.978,2771059968.0,18776290.0,2.09,2.0,169.4599,177.89,2.2,27.0,10910999552.0,84514996224.0,0.591,53815001088.0,19.553,10339500032.0,19125999616.0,2.0205
2016-01-20,29.603000631944838,29.90881541128194,28.947680390681523,29.655424118041992,25278700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469583560704.0,1.008,43.562954,23.700686,0.0095999995,43.41786,8.725886,0.069,0.198,0.51746094,0.32295227,0.072909996,1.55578,0.71310997,0.30517998,0.40515,0.72,749.978,2771059968.0,18776290.0,2.09,2.0,169.4599,177.89,2.2,27.0,10910999552.0,84514996224.0,0.591,53815001088.0,19.553,10339500032.0,19125999616.0,2.0205
